id,student_id,date,status,remark,created_at
3243,735,2025-11-21,มา,,2025-11-21 10:02:30.930058+00
3244,729,2025-11-21,มา,,2025-11-21 10:02:30.930058+00
3245,734,2025-11-21,มา,,2025-11-21 10:02:30.930058+00
3246,746,2025-11-21,มา,,2025-11-21 10:02:30.930058+00
3247,750,2025-11-21,มา,,2025-11-21 10:02:30.930058+00
3248,751,2025-11-21,มา,,2025-11-21 10:02:30.930058+00
3249,731,2025-11-21,มา,,2025-11-21 10:02:30.930058+00
3250,737,2025-11-21,มา,,2025-11-21 10:02:30.930058+00
3251,753,2025-11-21,มา,,2025-11-21 10:02:30.930058+00
3252,756,2025-11-21,มา,,2025-11-21 10:02:30.930058+00
3253,757,2025-11-21,มา,,2025-11-21 10:02:30.930058+00
3254,732,2025-11-21,มา,,2025-11-21 10:02:30.930058+00
3255,752,2025-11-21,มา,,2025-11-21 10:02:30.930058+00
3256,740,2025-11-21,มา,,2025-11-21 10:02:30.930058+00
3257,730,2025-11-21,มา,,2025-11-21 10:02:30.930058+00
3258,726,2025-11-21,มา,,2025-11-21 10:02:30.930058+00
3259,736,2025-11-21,มา,,2025-11-21 10:02:30.930058+00
3260,748,2025-11-21,มา,,2025-11-21 10:02:30.930058+00
3261,744,2025-11-21,มา,,2025-11-21 10:02:30.930058+00
3262,727,2025-11-21,มา,,2025-11-21 10:02:30.930058+00
3135,749,2025-11-19,มา,,2025-11-19 09:35:23.652961+00
3136,742,2025-11-19,มา,,2025-11-19 09:35:23.652961+00
3137,738,2025-11-19,มา,,2025-11-19 09:35:23.652961+00
3138,741,2025-11-19,มา,,2025-11-19 09:35:23.652961+00
3139,739,2025-11-19,มา,,2025-11-19 09:35:23.652961+00
3140,733,2025-11-19,มา,,2025-11-19 09:35:23.652961+00
3141,755,2025-11-19,มา,,2025-11-19 09:35:23.652961+00
3142,754,2025-11-19,มา,,2025-11-19 09:35:23.652961+00
3143,743,2025-11-19,มา,,2025-11-19 09:35:23.652961+00
3144,728,2025-11-19,มา,,2025-11-19 09:35:23.652961+00
3145,745,2025-11-19,มา,,2025-11-19 09:35:23.652961+00
3146,747,2025-11-19,มา,,2025-11-19 09:35:23.652961+00
3147,735,2025-11-19,มา,,2025-11-19 09:35:23.652961+00
3148,729,2025-11-19,มา,,2025-11-19 09:35:23.652961+00
3149,734,2025-11-19,มา,,2025-11-19 09:35:23.652961+00
3150,746,2025-11-19,มา,,2025-11-19 09:35:23.652961+00
3151,750,2025-11-19,มา,,2025-11-19 09:35:23.652961+00
3152,751,2025-11-19,มา,,2025-11-19 09:35:23.652961+00
3153,731,2025-11-19,มา,,2025-11-19 09:35:23.652961+00
3154,737,2025-11-19,มา,,2025-11-19 09:35:23.652961+00
3155,753,2025-11-19,มา,,2025-11-19 09:35:23.652961+00
3156,756,2025-11-19,มา,,2025-11-19 09:35:23.652961+00
3157,757,2025-11-19,มา,,2025-11-19 09:35:23.652961+00
3158,732,2025-11-19,มา,,2025-11-19 09:35:23.652961+00
3159,752,2025-11-19,มา,,2025-11-19 09:35:23.652961+00
3160,740,2025-11-19,มา,,2025-11-19 09:35:23.652961+00
3161,730,2025-11-19,มา,,2025-11-19 09:35:23.652961+00
3162,726,2025-11-19,มา,,2025-11-19 09:35:23.652961+00
3163,736,2025-11-19,มา,,2025-11-19 09:35:23.652961+00
3164,748,2025-11-19,มา,,2025-11-19 09:35:23.652961+00
3165,744,2025-11-19,มา,,2025-11-19 09:35:23.652961+00
3166,727,2025-11-19,มา,,2025-11-19 09:35:23.652961+00
3276,758,2025-11-22,ลา,,2025-11-22 04:21:41.480866+00
3301,764,2025-11-22,มา,,2025-11-22 08:04:09.736708+00
3302,765,2025-11-22,ขาด,,2025-11-22 08:04:09.736708+00
3303,766,2025-11-22,มา,,2025-11-22 08:04:09.736708+00
3263,767,2025-11-22,มา,,2025-11-22 04:19:48.67836+00
3305,768,2025-11-22,ลา,,2025-11-22 08:04:09.736708+00
3264,769,2025-11-22,มา,,2025-11-22 04:19:48.67836+00
3265,770,2025-11-22,มา,,2025-11-22 04:19:48.67836+00
3266,759,2025-11-22,มา,,2025-11-22 04:19:48.67836+00
3309,771,2025-11-22,ขาด,,2025-11-22 08:04:09.736708+00
3267,772,2025-11-22,มา,,2025-11-22 04:19:48.67836+00
3290,717,2025-11-22,ลา,,2025-11-22 04:40:32.246442+00
3291,718,2025-11-22,มา,,2025-11-22 04:40:32.246442+00
3292,719,2025-11-22,ลา,,2025-11-22 04:40:32.246442+00
3293,721,2025-11-22,ลา,,2025-11-22 04:40:32.246442+00
3294,715,2025-11-22,ลา,,2025-11-22 04:40:32.246442+00
3296,723,2025-11-22,ลา,,2025-11-22 04:40:32.246442+00
3297,724,2025-11-22,ลา,,2025-11-22 04:40:32.246442+00
3298,725,2025-11-22,ลา,,2025-11-22 04:40:32.246442+00
3299,716,2025-11-22,มา,,2025-11-22 04:40:32.246442+00
3311,773,2025-11-22,ขาด,,2025-11-22 08:04:09.736708+00
3268,774,2025-11-22,มา,,2025-11-22 04:19:48.67836+00
3269,775,2025-11-22,มา,,2025-11-22 04:19:48.67836+00
3270,760,2025-11-22,มา,,2025-11-22 04:19:48.67836+00
3315,776,2025-11-22,ขาด,,2025-11-22 08:04:09.736708+00
3316,777,2025-11-22,มา,,2025-11-22 08:04:09.736708+00
3271,778,2025-11-22,มา,,2025-11-22 04:19:48.67836+00
3318,779,2025-11-22,ลา,,2025-11-22 08:04:09.736708+00
3319,780,2025-11-22,มา,,2025-11-22 08:04:09.736708+00
3320,781,2025-11-22,มา,,2025-11-22 08:04:09.736708+00
3272,782,2025-11-22,มา,,2025-11-22 04:19:48.67836+00
3322,783,2025-11-22,มา,,2025-11-22 08:04:09.736708+00
3323,784,2025-11-22,มา,,2025-11-22 08:04:09.736708+00
3273,785,2025-11-22,มา,,2025-11-22 04:19:48.67836+00
3274,786,2025-11-22,มา,,2025-11-22 04:19:48.67836+00
3326,761,2025-11-22,ขาด,,2025-11-22 08:04:09.736708+00
3275,762,2025-11-22,มา,,2025-11-22 04:19:48.67836+00
3328,763,2025-11-22,มา,,2025-11-22 08:04:09.736708+00
3358,749,2025-11-24,มา,,2025-11-24 07:44:50.290759+00
3359,742,2025-11-24,มา,,2025-11-24 07:44:50.290759+00
3360,738,2025-11-24,มา,,2025-11-24 07:44:50.290759+00
3361,741,2025-11-24,มา,,2025-11-24 07:44:50.290759+00
3362,739,2025-11-24,มา,,2025-11-24 07:44:50.290759+00
3363,733,2025-11-24,มา,,2025-11-24 07:44:50.290759+00
3364,755,2025-11-24,มา,,2025-11-24 07:44:50.290759+00
3365,754,2025-11-24,มา,,2025-11-24 07:44:50.290759+00
3366,743,2025-11-24,ลา,,2025-11-24 07:44:50.290759+00
3367,728,2025-11-24,มา,,2025-11-24 07:44:50.290759+00
3368,745,2025-11-24,มา,,2025-11-24 07:44:50.290759+00
3369,747,2025-11-24,มา,,2025-11-24 07:44:50.290759+00
3370,735,2025-11-24,มา,,2025-11-24 07:44:50.290759+00
3371,729,2025-11-24,มา,,2025-11-24 07:44:50.290759+00
3372,734,2025-11-24,มา,,2025-11-24 07:44:50.290759+00
3373,746,2025-11-24,มา,,2025-11-24 07:44:50.290759+00
3374,750,2025-11-24,มา,,2025-11-24 07:44:50.290759+00
3375,751,2025-11-24,มา,,2025-11-24 07:44:50.290759+00
3376,731,2025-11-24,มา,,2025-11-24 07:44:50.290759+00
3377,737,2025-11-24,มา,,2025-11-24 07:44:50.290759+00
3378,753,2025-11-24,มา,,2025-11-24 07:44:50.290759+00
3379,756,2025-11-24,มา,,2025-11-24 07:44:50.290759+00
3380,757,2025-11-24,มา,,2025-11-24 07:44:50.290759+00
3381,732,2025-11-24,มา,,2025-11-24 07:44:50.290759+00
3382,752,2025-11-24,มา,,2025-11-24 07:44:50.290759+00
3383,740,2025-11-24,มา,,2025-11-24 07:44:50.290759+00
3384,730,2025-11-24,มา,,2025-11-24 07:44:50.290759+00
3385,726,2025-11-24,มา,,2025-11-24 07:44:50.290759+00
3386,736,2025-11-24,มา,,2025-11-24 07:44:50.290759+00
3387,748,2025-11-24,มา,,2025-11-24 07:44:50.290759+00
3388,744,2025-11-24,มา,,2025-11-24 07:44:50.290759+00
3389,727,2025-11-24,มา,,2025-11-24 07:44:50.290759+00
3390,697,2025-11-24,มา,,2025-11-24 07:50:10.637182+00
3391,706,2025-11-24,มา,,2025-11-24 07:50:10.637182+00
3392,707,2025-11-24,มา,,2025-11-24 07:50:10.637182+00
3393,708,2025-11-24,มา,,2025-11-24 07:50:10.637182+00
3394,709,2025-11-24,มา,,2025-11-24 07:50:10.637182+00
3395,710,2025-11-24,มา,,2025-11-24 07:50:10.637182+00
3396,711,2025-11-24,มา,,2025-11-24 07:50:10.637182+00
3397,712,2025-11-24,มา,,2025-11-24 07:50:10.637182+00
3398,713,2025-11-24,ลา,,2025-11-24 07:50:10.637182+00
3399,714,2025-11-24,มา,,2025-11-24 07:50:10.637182+00
3400,698,2025-11-24,มา,,2025-11-24 07:50:10.637182+00
3401,699,2025-11-24,มา,,2025-11-24 07:50:10.637182+00
3402,700,2025-11-24,มา,,2025-11-24 07:50:10.637182+00
3403,701,2025-11-24,มา,,2025-11-24 07:50:10.637182+00
3404,702,2025-11-24,มา,,2025-11-24 07:50:10.637182+00
3405,703,2025-11-24,มา,,2025-11-24 07:50:10.637182+00
3406,704,2025-11-24,มา,,2025-11-24 07:50:10.637182+00
3407,705,2025-11-24,มา,,2025-11-24 07:50:10.637182+00
3408,758,2025-11-24,มา,,2025-11-24 09:20:09.365629+00
3409,764,2025-11-24,มา,,2025-11-24 09:20:09.365629+00
3410,765,2025-11-24,มา,,2025-11-24 09:20:09.365629+00
3411,766,2025-11-24,มา,,2025-11-24 09:20:09.365629+00
3412,767,2025-11-24,มา,,2025-11-24 09:20:09.365629+00
3413,768,2025-11-24,มา,,2025-11-24 09:20:09.365629+00
3414,769,2025-11-24,มา,,2025-11-24 09:20:09.365629+00
3415,770,2025-11-24,มา,,2025-11-24 09:20:09.365629+00
3416,759,2025-11-24,มา,,2025-11-24 09:20:09.365629+00
3417,771,2025-11-24,มา,,2025-11-24 09:20:09.365629+00
3418,772,2025-11-24,มา,,2025-11-24 09:20:09.365629+00
3419,773,2025-11-24,ลา,,2025-11-24 09:20:09.365629+00
3420,774,2025-11-24,มา,,2025-11-24 09:20:09.365629+00
3421,775,2025-11-24,มา,,2025-11-24 09:20:09.365629+00
3422,760,2025-11-24,มา,,2025-11-24 09:20:09.365629+00
3423,776,2025-11-24,มา,,2025-11-24 09:20:09.365629+00
3424,777,2025-11-24,มา,,2025-11-24 09:20:09.365629+00
3425,778,2025-11-24,มา,,2025-11-24 09:20:09.365629+00
3426,779,2025-11-24,มา,,2025-11-24 09:20:09.365629+00
3427,780,2025-11-24,มา,,2025-11-24 09:20:09.365629+00
3428,781,2025-11-24,มา,,2025-11-24 09:20:09.365629+00
3429,782,2025-11-24,มา,,2025-11-24 09:20:09.365629+00
3430,783,2025-11-24,มา,,2025-11-24 09:20:09.365629+00
3431,784,2025-11-24,มา,,2025-11-24 09:20:09.365629+00
3432,785,2025-11-24,มา,,2025-11-24 09:20:09.365629+00
3433,786,2025-11-24,มา,,2025-11-24 09:20:09.365629+00
3434,761,2025-11-24,มา,,2025-11-24 09:20:09.365629+00
3435,762,2025-11-24,มา,,2025-11-24 09:20:09.365629+00
3436,763,2025-11-24,มา,,2025-11-24 09:20:09.365629+00
3455,717,2025-11-26,มา,,2025-11-26 02:43:53.742179+00
3456,718,2025-11-26,มา,,2025-11-26 02:43:53.742179+00
3457,719,2025-11-26,มา,,2025-11-26 02:43:53.742179+00
3466,758,2025-11-26,มา,,2025-11-26 02:45:24.137617+00
3467,764,2025-11-26,มา,,2025-11-26 02:45:24.137617+00
3468,765,2025-11-26,มา,,2025-11-26 02:45:24.137617+00
3469,766,2025-11-26,มา,,2025-11-26 02:45:24.137617+00
3470,767,2025-11-26,มา,,2025-11-26 02:45:24.137617+00
3471,768,2025-11-26,มา,,2025-11-26 02:45:24.137617+00
3472,769,2025-11-26,มา,,2025-11-26 02:45:24.137617+00
3473,770,2025-11-26,มา,,2025-11-26 02:45:24.137617+00
3474,759,2025-11-26,มา,,2025-11-26 02:45:24.137617+00
3475,771,2025-11-26,มา,,2025-11-26 02:45:24.137617+00
3476,772,2025-11-26,มา,,2025-11-26 02:45:24.137617+00
3477,773,2025-11-26,มา,,2025-11-26 02:45:24.137617+00
3478,774,2025-11-26,มา,,2025-11-26 02:45:24.137617+00
3479,775,2025-11-26,มา,,2025-11-26 02:45:24.137617+00
3480,760,2025-11-26,มา,,2025-11-26 02:45:24.137617+00
3481,776,2025-11-26,มา,,2025-11-26 02:45:24.137617+00
3482,777,2025-11-26,มา,,2025-11-26 02:45:24.137617+00
3483,778,2025-11-26,มา,,2025-11-26 02:45:24.137617+00
3484,779,2025-11-26,มา,,2025-11-26 02:45:24.137617+00
3485,780,2025-11-26,มา,,2025-11-26 02:45:24.137617+00
3486,781,2025-11-26,มา,,2025-11-26 02:45:24.137617+00
3487,782,2025-11-26,มา,,2025-11-26 02:45:24.137617+00
3488,783,2025-11-26,มา,,2025-11-26 02:45:24.137617+00
3489,784,2025-11-26,มา,,2025-11-26 02:45:24.137617+00
3490,785,2025-11-26,มา,,2025-11-26 02:45:24.137617+00
3491,786,2025-11-26,มา,,2025-11-26 02:45:24.137617+00
3492,761,2025-11-26,มา,,2025-11-26 02:45:24.137617+00
3493,762,2025-11-26,มา,,2025-11-26 02:45:24.137617+00
3494,763,2025-11-26,มา,,2025-11-26 02:45:24.137617+00
3571,720,2025-11-26,มา,,2025-11-26 02:50:04.886612+00
3459,721,2025-11-26,มา,,2025-11-26 02:43:53.742179+00
3460,715,2025-11-26,มา,,2025-11-26 02:43:53.742179+00
3574,725,2025-11-26,มา,,2025-11-26 02:50:04.886612+00
3465,716,2025-11-26,มา,,2025-11-26 02:43:53.742179+00
3603,697,2025-11-27,มา,,2025-11-27 02:03:26.074452+00
3604,706,2025-11-27,มา,,2025-11-27 02:03:26.074452+00
3605,707,2025-11-27,มา,,2025-11-27 02:03:26.074452+00
3606,708,2025-11-27,มา,,2025-11-27 02:03:26.074452+00
3607,709,2025-11-27,มา,,2025-11-27 02:03:26.074452+00
3608,710,2025-11-27,มา,,2025-11-27 02:03:26.074452+00
3609,711,2025-11-27,มา,,2025-11-27 02:03:26.074452+00
3610,712,2025-11-27,มา,,2025-11-27 02:03:26.074452+00
3611,713,2025-11-27,มา,,2025-11-27 02:03:26.074452+00
3612,714,2025-11-27,มา,,2025-11-27 02:03:26.074452+00
3613,698,2025-11-27,มา,,2025-11-27 02:03:26.074452+00
3614,699,2025-11-27,มา,,2025-11-27 02:03:26.074452+00
3615,700,2025-11-27,มา,,2025-11-27 02:03:26.074452+00
3616,701,2025-11-27,มา,,2025-11-27 02:03:26.074452+00
3617,702,2025-11-27,มา,,2025-11-27 02:03:26.074452+00
3618,703,2025-11-27,มา,,2025-11-27 02:03:26.074452+00
3619,705,2025-11-27,มา,,2025-11-27 02:03:26.074452+00
